Country,Year,OFR_change,Inflation_pct
Un. Sov. Soc. Rep.,2032,,0.0
Un. Sov. Soc. Rep.,2033,,0.0
Un. Sov. Soc. Rep.,2034,,0.0
Un. Sov. Soc. Rep.,2035,,0.0
Un. Sov. Soc. Rep.,2036,,0.0
United Arab Emirates,2027,0.0,0.0
United Arab Emirates,2028,0.0,0.0
United Arab Emirates,2029,0.0,0.0
United Arab Emirates,2030,0.0,0.0
United Arab Emirates,2031,0.0,0.0
United Arab Emirates,2032,0.0,0.0
United Arab Emirates,2033,0.0,0.0
United Arab Emirates,2034,0.0,0.0
United Arab Emirates,2035,0.0,0.0
United Arab Emirates,2036,0.0,0.0
United Kingdom,2027,-0.00022942012583033265,-0.00011471006292059216
United Kingdom,2028,-0.0004078224653014581,-0.00020391123265998986
United Kingdom,2029,0.00018382496234954548,9.191248118232783e-05
United Kingdom,2030,-9.478707647711057e-06,-4.739353817646463e-06
United Kingdom,2031,-2.2877954479007965e-05,-1.143897724217521e-05
United Kingdom,2032,9.82537569903934e-06,4.912687850356776e-06
United Kingdom,2033,-3.516301983910641e-07,-1.758150932961909e-07
United Kingdom,2034,-1.2801717489384e-06,-6.400858668542016e-07
United Kingdom,2035,5.241352054500254e-07,2.620676123661424e-07
United Kingdom,2036,-1.0182197768185618e-08,-5.09108859180556e-09
United States of America,2027,1.9062881754059915e-05,9.531440887170823e-06
United States of America,2028,-6.738602317499778e-06,-3.369301164377418e-06
United States of America,2029,2.3820518584292946e-06,1.1910259173232902e-06
United States of America,2030,-8.420396753879565e-07,-4.210198462605869e-07
United States of America,2031,2.9765548991756414e-07,1.4882774618437892e-07
United States of America,2032,-1.0521926071480772e-07,-5.260963670457872e-08
United States of America,2033,3.7194320701265914e-08,1.859716883237618e-08
United States of America,2034,-1.3147952281081871e-08,-6.57397219818296e-09
United States of America,2035,4.647719559764641e-09,2.323855568471145e-09
United States of America,2036,-1.6429247650800717e-09,-8.214606394018781e-10
Uruguay,2027,0.005579437983412179,0.0027897189916968024
Uruguay,2028,0.0033227643366346695,0.0016613821683265704
Uruguay,2029,0.0019788752945176773,0.0009894376472500046
Uruguay,2030,0.0011785368023233063,0.0005892684011567391
Uruguay,2031,0.000701893704196485,0.0003509468520967683
Uruguay,2032,0.00041802438344918074,0.00020901219172983842
Uruguay,2033,0.00024896202966984946,0.0001244810148218576
Uruguay,2034,0.00014827411858847834,7.413705928541092e-05
Uruguay,2035,8.83075881255016e-05,4.415379407016253e-05
Uruguay,2036,5.259336474505801e-05,2.6296682373772688e-05
Uzbekistan,2027,2.47362982871645,1.2368149143582396
Uzbekistan,2028,-1.0269544690034933,-0.5134772345017435
Uzbekistan,2029,1.5795757620854993,0.7897878810427656
Uzbekistan,2030,-0.8015119646325881,-0.4007559823162979
Uzbekistan,2031,1.0328533348931495,0.5164266674465837
Uzbekistan,2032,-0.6031383599213238,-0.30156917996066684
Uzbekistan,2033,0.6872393770574259,0.3436196885287107
Uzbekistan,2034,-0.44353981827992645,-0.2217699091399663
Uzbekistan,2035,0.463234114680578,0.23161705734028876
Uzbekistan,2036,-0.32123591620384295,-0.1606179581019223
Vanuatu,2027,-2.5763147076696358e-06,-1.288157357173331e-06
Vanuatu,2028,-2.726202504190238e-07,-1.3631013739218896e-07
Vanuatu,2029,-2.8848098319408752e-08,-1.44240506659247e-08
Vanuatu,2030,-3.052635405211044e-09,-1.5263117093889156e-09
Vanuatu,2031,-3.230231860868289e-10,-1.6151622105229005e-10
Vanuatu,2032,-3.419019844929298e-11,-1.7100602932829474e-11
Vanuatu,2033,-3.6147532063207613e-12,-1.8158534970228305e-12
Vanuatu,2034,-3.7883876398122887e-13,-1.8948036490673356e-13
Vanuatu,2035,-4.7354845497653786e-14,-1.5790030408894497e-14
Vanuatu,2036,0.0,0.0
"Venezuela, Boliv Rep of",2027,0.0,0.0
"Venezuela, Boliv Rep of",2028,0.0,0.0
"Venezuela, Boliv Rep of",2029,0.0,0.0
"Venezuela, Boliv Rep of",2030,0.0,0.0
"Venezuela, Boliv Rep of",2031,0.0,0.0
"Venezuela, Boliv Rep of",2032,0.0,0.0
"Venezuela, Boliv Rep of",2033,0.0,0.0
"Venezuela, Boliv Rep of",2034,0.0,0.0
"Venezuela, Boliv Rep of",2035,0.0,0.0
"Venezuela, Boliv Rep of",2036,0.0,0.0
Viet Nam,2027,-6.530350345257563,-3.26517517262878
Viet Nam,2028,6.144423641518645,3.072211820759323
Viet Nam,2029,-5.0909549432404475,-2.5454774716202344
Viet Nam,2030,4.717445970010561,2.358722985005273
Viet Nam,2031,-3.9618969800994677,-1.9809484900497412
Viet Nam,2032,3.6280635904408207,1.814031795220421
Viet Nam,2033,-3.079022004582717,-1.5395110022913554
Viet Nam,2034,2.793896347650147,1.3969481738250664
Viet Nam,2035,-2.390332117925856,-1.1951660589629285
Viet Nam,2036,2.1536776292734703,1.0768388146367307
Wallis and Futuna Is.,2027,0.0,0.0
Wallis and Futuna Is.,2028,0.0,0.0
Wallis and Futuna Is.,2029,0.0,0.0
Wallis and Futuna Is.,2030,0.0,0.0
Wallis and Futuna Is.,2031,0.0,0.0
Wallis and Futuna Is.,2032,0.0,0.0
Wallis and Futuna Is.,2033,0.0,0.0
Wallis and Futuna Is.,2034,0.0,0.0
Wallis and Futuna Is.,2035,0.0,0.0
Wallis and Futuna Is.,2036,0.0,0.0
Western Sahara,2027,,0.0
Western Sahara,2028,,0.0
Western Sahara,2029,,0.0
Western Sahara,2030,,0.0
Western Sahara,2031,,0.0
Western Sahara,2032,,0.0
Western Sahara,2033,,0.0
Western Sahara,2034,,0.0
Western Sahara,2035,,0.0
Western Sahara,2036,,0.0
Yemen,2027,0.10257962143027115,0.05128981071513898
Yemen,2028,-0.061810095469632675,-0.030905047734812768
Yemen,2029,0.03730538504853511,0.018652692524249996
Yemen,2030,-0.022493297825826444,-0.01124664891291697
Yemen,2031,0.013570455444944488,0.006785227722460397
Yemen,2032,-0.008184253700823397,-0.0040921268504148026
Yemen,2033,0.004936944220128295,0.0024684721100773624
Yemen,2034,-0.0029776960975018527,-0.001488848048752943
Yemen,2035,0.0017961263972064419,0.0008980631986092687
Yemen,2036,-0.0010833597267939955,-0.0005416798634071686
Yugoslavia SFR,2027,,0.0
Yugoslavia SFR,2028,,0.0
Yugoslavia SFR,2029,,0.0
Yugoslavia SFR,2030,,0.0
Yugoslavia SFR,2031,,0.0
Yugoslavia SFR,2032,,0.0
Yugoslavia SFR,2033,,0.0
Yugoslavia SFR,2034,,0.0
Yugoslavia SFR,2035,,0.0
Yugoslavia SFR,2036,,0.0
Zambia,2027,-6.249860720542211e-06,-3.1249303657339276e-06
Zambia,2028,2.07079709815497e-06,1.0353985503943132e-06
Zambia,2029,-4.730278532912765e-07,-2.3651393310153073e-07
Zambia,2030,8.398659566604716e-08,4.199330109500316e-08
Zambia,2031,-1.0969596632882415e-08,-5.484800901016178e-09
Zambia,2032,6.019079262209667e-10,3.009606594222535e-10
Zambia,2033,2.0499762704503737e-10,1.0249525015128969e-10
Zambia,2034,-9.249267152638858e-11,-4.624749913831707e-11
Zambia,2035,2.390356143471985e-11,1.1950447621352518e-11
Zambia,2036,-4.703741963897237e-12,-2.3607632724386813e-12
Zanzibar,2027,0.0,0.0
Zanzibar,2028,0.0,0.0
Zanzibar,2029,0.0,0.0
Zanzibar,2030,0.0,0.0
Zanzibar,2031,0.0,0.0
Zanzibar,2032,0.0,0.0
Zanzibar,2033,0.0,0.0
Zanzibar,2034,0.0,0.0
Zanzibar,2035,0.0,0.0
Zanzibar,2036,0.0,0.0
Zimbabwe,2027,2.1034620916712057,1.051731045835606
Zimbabwe,2028,2.0600921238848198,1.0300460619424128
Zimbabwe,2029,2.018473751127417,1.0092368755637147
Zimbabwe,2030,1.9785029605647022,0.9892514802823419
Zimbabwe,2031,1.9400838148075343,0.9700419074037746
Zimbabwe,2032,1.9031276831228123,0.9515638415614023
Zimbabwe,2033,1.8675525588305293,0.9337762794152665
Zimbabwe,2034,1.8332824518214677,0.9166412259107342
Zimbabwe,2035,1.800246846724346,0.9001234233621573
Zimbabwe,2036,1.7683802185920299,0.8841901092960083
