Country,Year,OFR_forecast,PriceIndex_forecast
New Zealand,2025,1651.3678633217994,452.14429665156194
Nicaragua,2019,5535.1705882352935,1307.5021120895567
Nicaragua,2020,5613.941176470588,1316.8722662146117
Nicaragua,2021,5692.711764705882,1326.2424203396663
Nicaragua,2022,5771.482352941176,1335.612574464721
Nicaragua,2023,5850.25294117647,1344.982728589776
Nicaragua,2024,5929.023529411765,1354.352882714831
Nicaragua,2025,6007.794117647059,1363.7230368398855
Niger,2019,1591.2117647058822,1016.3780080272763
Niger,2020,1612.8235294117646,1023.3274007772629
Niger,2021,1634.435294117647,1030.2767935272493
Niger,2022,1656.0470588235294,1037.226186277236
Niger,2023,1677.6588235294116,1044.1755790272223
Niger,2024,1699.270588235294,1051.1249717772087
Niger,2025,1720.8823529411764,1058.074364527195
Nigeria,2019,2965.2199264705882,605.9608252425234
Nigeria,2020,3006.7448529411768,610.2336800937877
Nigeria,2021,3048.269779411765,614.506534945052
Nigeria,2022,3089.794705882353,618.7793897963163
Nigeria,2023,3131.3196323529414,623.0522446475807
Nigeria,2024,3172.8445588235295,627.3250994988449
Nigeria,2025,3214.369485294118,631.5979543501093
Niue,2019,192.7941176470588,402.3543970457806
Niue,2020,195.58823529411765,405.2912904548739
Niue,2021,198.38235294117646,408.22818386396716
Niue,2022,201.1764705882353,411.16507727306055
Niue,2023,203.97058823529412,414.1019706821538
Niue,2024,206.76470588235293,417.0388640912471
Niue,2025,209.55882352941177,419.97575750034036
Norfolk Island,2019,0.0,0.0
Norfolk Island,2020,0.0,0.0
Norfolk Island,2021,0.0,0.0
Norfolk Island,2022,0.0,0.0
Norfolk Island,2023,0.0,0.0
Norfolk Island,2024,0.0,0.0
Norfolk Island,2025,0.0,0.0
Northern Mariana Is.,2019,1213.5882352941176,402.3543970457806
Northern Mariana Is.,2020,1231.1764705882354,405.2912904548739
Northern Mariana Is.,2021,1248.764705882353,408.22818386396716
Northern Mariana Is.,2022,1266.3529411764705,411.16507727306043
Northern Mariana Is.,2023,1283.9411764705883,414.1019706821538
Northern Mariana Is.,2024,1301.5294117647059,417.0388640912471
Northern Mariana Is.,2025,1319.1176470588234,419.97575750034036
Norway,2019,208.63977890467478,185.49338500164595
Norway,2020,210.2142684540179,186.19594414382772
Norway,2021,211.788758003361,186.89850328600951
Norway,2022,213.36324755270414,187.6010624281913
Norway,2023,214.93773710204724,188.30362157037305
Norway,2024,216.51222665139036,189.00618071255485
Norway,2025,218.08671620073346,189.70873985473662
Oman,2019,1871.659558823529,508.15233792202037
Oman,2020,1897.3357843137253,511.661936447307
Oman,2021,1923.0120098039213,515.1715349725937
Oman,2022,1948.6882352941175,518.6811334978803
Oman,2023,1974.3644607843135,522.190732023167
Oman,2024,2000.0406862745097,525.7003305484536
Oman,2025,2025.7169117647056,529.2099290737402
Pakistan,2019,2255.71196278813,543.3776591489922
Pakistan,2020,2286.9541651473787,547.1668614254653
Pakistan,2021,2318.196367506627,550.9560637019385
Pakistan,2022,2349.4385698658753,554.7452659784116
Pakistan,2023,2380.6807722251233,558.5344682548848
Pakistan,2024,2411.922974584372,562.323670531358
Pakistan,2025,2443.1651769436203,566.1128728078312
Palau,2019,260.99999999999994,458.363081940044
Palau,2020,263.3333333333333,460.42115863894094
Palau,2021,265.66666666666663,462.47923533783785
Palau,2022,267.99999999999994,464.5373120367348
Palau,2023,270.3333333333333,466.5953887356318
Palau,2024,272.66666666666663,468.65346543452864
Palau,2025,274.99999999999994,470.71154213342555
"Palestine, Occupied Tr.",2019,326.1259752070071,402.3543970457806
"Palestine, Occupied Tr.",2020,330.8524386158043,405.2912904548739
"Palestine, Occupied Tr.",2021,335.5789020246015,408.22818386396716
"Palestine, Occupied Tr.",2022,340.3053654333987,411.16507727306043
"Palestine, Occupied Tr.",2023,345.0318288421959,414.10197068215376
"Palestine, Occupied Tr.",2024,349.7582922509931,417.0388640912471
"Palestine, Occupied Tr.",2025,354.4847556597904,419.97575750034036
Panama,2019,10487.636363636364,2551.1962608208087
Panama,2020,10638.18181818182,2569.6392875020238
Panama,2021,10788.727272727274,2588.082314183239
Panama,2022,10939.272727272728,2606.525340864454
Panama,2023,11089.818181818182,2624.9683675456686
Panama,2024,11240.363636363638,2643.411394226883
Panama,2025,11390.909090909092,2661.8544209080983
Papua New Guinea,2019,4333.420588235294,1222.4730834373618
Papua New Guinea,2020,4394.774509803921,1231.1888615751134
Papua New Guinea,2021,4456.128431372549,1239.9046397128648
Papua New Guinea,2022,4517.482352941176,1248.6204178506161
Papua New Guinea,2023,4578.836274509804,1257.3361959883678
Papua New Guinea,2024,4640.190196078432,1266.0519741261196
Papua New Guinea,2025,4701.544117647059,1274.767752263871
Paraguay,2019,5309.5,867.1556222812255
Paraguay,2020,5385.0,873.3651589134853
Paraguay,2021,5460.5,879.5746955457453
Paraguay,2022,5536.0,885.7842321780053
Paraguay,2023,5611.5,891.9937688102651
Paraguay,2024,5687.0,898.2033054425251
Paraguay,2025,5762.5,904.4128420747851
Peru,2019,9885.245270971347,3224.2573440433152
Peru,2020,10027.060419826004,3247.5522697596084
Peru,2021,10168.875568680662,3270.847195475902
Peru,2022,10310.690717535319,3294.142121192196
Peru,2023,10452.505866389976,3317.4370469084893
Peru,2024,10594.321015244634,3340.731972624783
Peru,2025,10736.13616409929,3364.0268983410765
Philippines,2019,883.4435390057159,320.49732819447576
Philippines,2020,894.7977931942046,322.5702077679416
Philippines,2021,906.1520473826932,324.6430873414076
Philippines,2022,917.5063015711818,326.7159669148735
Philippines,2023,928.8605557596704,328.78884648833946
Philippines,2024,940.2148099481591,330.8617260618053
Philippines,2025,951.5690641366477,332.9346056352713
Pitcairn Islands,2019,152.2058823529412,402.3543970457806
Pitcairn Islands,2020,154.41176470588235,405.2912904548739
Pitcairn Islands,2021,156.61764705882354,408.22818386396716
Pitcairn Islands,2022,158.8235294117647,411.16507727306043
Pitcairn Islands,2023,161.02941176470588,414.1019706821538
Pitcairn Islands,2024,163.23529411764707,417.0388640912471
Pitcairn Islands,2025,165.44117647058823,419.97575750034036
Poland,2019,333.90546218487395,205.476417014696
Poland,2020,337.29539641943734,206.5247757372159
Poland,2021,340.6853306540007,207.57313445973583
Poland,2022,344.0752648885641,208.62149318225576
Poland,2023,347.46519912312755,209.6698519047757
Poland,2024,350.85513335769093,210.71821062729558
Poland,2025,354.2450675922543,211.7665693498155
Portugal,2019,55.535162638392386,79.22758972417817
Portugal,2020,54.89074470561547,78.7705714459982
Portugal,2021,54.24632677283854,78.3135531678182
Portugal,2022,53.601908840061625,77.85653488963823
Portugal,2023,52.9574909072847,77.39951661145824
Portugal,2024,52.313072974507776,76.94249833327825
Portugal,2025,51.66865504173086,76.48548005509826
Puerto Rico,2019,79.17436974789916,108.85885437944579
Puerto Rico,2020,78.87254901960785,108.65175861714054
Puerto Rico,2021,78.57072829131653,108.44466285483529
Puerto Rico,2022,78.26890756302521,108.23756709253004
Puerto Rico,2023,77.9670868347339,108.0304713302248
Puerto Rico,2024,77.66526610644259,107.82337556791956
Puerto Rico,2025,77.36344537815127,107.6162798056143
Qatar,2019,3722.2463235294117,805.1361756919057
Qatar,2020,3774.7426470588234,810.8540747971605
Qatar,2021,3827.238970588235,816.5719739024154
Qatar,2022,3879.735294117647,822.2898730076702
Qatar,2023,3932.231617647059,828.007772112925
Qatar,2024,3984.7279411764707,833.7256712181797
Qatar,2025,4037.2242647058824,839.4435703234344
Romania,2019,55.24639705882353,218.9393924112015
Romania,2020,54.59779411764706,217.66169807214138
Romania,2021,53.94919117647059,216.38400373308124
Romania,2022,53.30058823529412,215.10630939402108
Romania,2023,52.65198529411765,213.82861505496095
Romania,2024,52.00338235294118,212.5509207159008
Romania,2025,51.35477941176471,211.27322637684065
Russian Federation,2019,65.97333246658921,402.3543970457806
Russian Federation,2020,66.9294677197282,405.2912904548739
Russian Federation,2021,67.88560297286716,408.22818386396716
Russian Federation,2022,68.84173822600614,411.16507727306043
Russian Federation,2023,69.79787347914511,414.10197068215376
Russian Federation,2024,70.75400873228409,417.0388640912471
Russian Federation,2025,71.71014398542306,419.97575750034036
Rwanda,2019,14765.036764705883,1740.9890300039126
Rwanda,2020,14977.573529411764,1753.6102873351533
Rwanda,2021,15190.110294117647,1766.231544666394
Rwanda,2022,15402.64705882353,1778.8528019976347
Rwanda,2023,15615.183823529413,1791.4740593288757
Rwanda,2024,15827.720588235294,1804.0953166601162
Rwanda,2025,16040.257352941177,1816.716573991357
Réunion,2019,232.72352941176473,285.55129234356264
Réunion,2020,234.64705882352942,286.7362727696638
Réunion,2021,236.57058823529414,287.92125319576496
Réunion,2022,238.49411764705883,289.10623362186607
Réunion,2023,240.41764705882355,290.2912140479673
Réunion,2024,242.34117647058824,291.4761944740684
Réunion,2025,244.26470588235296,292.66117490016956
SMR,2019,0.0,0.0
SMR,2020,0.0,0.0
SMR,2021,0.0,0.0
SMR,2022,0.0,0.0
SMR,2023,0.0,0.0
SMR,2024,0.0,0.0
SMR,2025,0.0,0.0
SSD,2019,87.76575460005719,402.3543970457806
SSD,2020,89.03772205802903,405.2912904548739
SSD,2021,90.30968951600089,408.22818386396716
SSD,2022,91.58165697397273,411.16507727306043
SSD,2023,92.85362443194457,414.1019706821538
SSD,2024,94.12559188991641,417.0388640912471
SSD,2025,95.39755934788826,419.97575750034036
SXM,2019,101.47058823529412,402.3543970457806
SXM,2020,102.94117647058823,405.2912904548739
SXM,2021,104.41176470588235,408.22818386396716
SXM,2022,105.88235294117646,411.16507727306043
SXM,2023,107.3529411764706,414.1019706821538
SXM,2024,108.82352941176471,417.0388640912471
SXM,2025,110.29411764705883,419.97575750034036
Saint Helena,2019,198.68014705882354,198.18919952575405
Saint Helena,2020,200.11029411764707,198.9050826250782
Saint Helena,2021,201.54044117647058,199.62096572440237
Saint Helena,2022,202.97058823529412,200.33684882372654
Saint Helena,2023,204.40073529411765,201.05273192305071
Saint Helena,2024,205.8308823529412,201.76861502237492
Saint Helena,2025,207.2610294117647,202.48449812169906
Saint Kitts and Nevis,2019,353.0,3014.252332081579
Saint Kitts and Nevis,2020,356.66666666666663,3029.9888179158916
Saint Kitts and Nevis,2021,360.3333333333333,3045.7253037502046
Saint Kitts and Nevis,2022,364.0,3061.461789584518
Saint Kitts and Nevis,2023,367.66666666666663,3077.1982754188302
Saint Kitts and Nevis,2024,371.3333333333333,3092.9347612531437
Saint Kitts and Nevis,2025,375.0,3108.671247087457
Saint Lucia,2019,691.2352941176472,322.4749734482585
Saint Lucia,2020,699.8039215686275,324.48615618808475
Saint Lucia,2021,708.372549019608,326.4973389279111
Saint Lucia,2022,716.9411764705883,328.50852166773734
Saint Lucia,2023,725.5098039215687,330.51970440756367
Saint Lucia,2024,734.0784313725491,332.53088714738993
Saint Lucia,2025,742.6470588235295,334.54206988721626
Saint Vincent/Grenadines,2019,798.7941176470588,10852.695587170378
Saint Vincent/Grenadines,2020,808.9215686274509,10921.932032977573
Saint Vincent/Grenadines,2021,819.0490196078431,10991.16847878477
Saint Vincent/Grenadines,2022,829.1764705882352,11060.404924591967
Saint Vincent/Grenadines,2023,839.3039215686274,11129.64137039916
Saint Vincent/Grenadines,2024,849.4313725490196,11198.877816206357
Saint Vincent/Grenadines,2025,859.5588235294117,11268.114262013552
Samoa,2019,3301.7352941176473,783.0360151705972
Samoa,2020,3348.137254901961,788.5772727863157
Samoa,2021,3394.5392156862745,794.1185304020341
Samoa,2022,3440.9411764705883,799.6597880177526
Samoa,2023,3487.343137254902,805.201045633471
Samoa,2024,3533.745098039216,810.7423032491895
Samoa,2025,3580.1470588235297,816.283560864908
Sao Tome and Principe,2019,1644.0441176470583,565.3957405095567
Sao Tome and Principe,2020,1666.4215686274506,569.2699707471354
Sao Tome and Principe,2021,1688.7990196078426,573.1442009847142
Sao Tome and Principe,2022,1711.176470588235,577.018431222293
Sao Tome and Principe,2023,1733.553921568627,580.8926614598716
Sao Tome and Principe,2024,1755.9313725490192,584.7668916974503
Sao Tome and Principe,2025,1778.3088235294113,588.641121935029
Saudi Arabia,2019,4760.070588235295,799.9882789606892
Saudi Arabia,2020,4827.607843137255,805.7040597934675
Saudi Arabia,2021,4895.1450980392165,811.4198406262461
Saudi Arabia,2022,4962.682352941177,817.1356214590247
Saudi Arabia,2023,5030.219607843138,822.8514022918031
Saudi Arabia,2024,5097.756862745098,828.5671831245817
Saudi Arabia,2025,5165.2941176470595,834.2829639573603
Senegal,2019,1970.541294117647,478.2891999944799
Senegal,2020,1997.6505882352942,481.60196725720783
Senegal,2021,2024.759882352941,484.91473451993573
Senegal,2022,2051.869176470588,488.2275017826637
Senegal,2023,2078.9784705882353,491.5402690453917
Senegal,2024,2106.0877647058824,494.8530363081196
Senegal,2025,2133.1970588235295,498.1658035708476
Serbia,2019,80.26662792776686,402.3543970457806
Serbia,2020,81.42991239048811,405.2912904548739
Serbia,2021,82.59319685320938,408.22818386396716
Serbia,2022,83.75648131593063,411.16507727306043
Serbia,2023,84.9197657786519,414.1019706821538
Serbia,2024,86.08305024137314,417.0388640912471
Serbia,2025,87.24633470409441,419.97575750034036
Serbia and Montenegro,2019,0.0,399.41750363668734
Serbia and Montenegro,2020,0.0,399.41750363668734
Serbia and Montenegro,2021,0.0,399.41750363668734
Serbia and Montenegro,2022,0.0,399.41750363668734
Serbia and Montenegro,2023,0.0,399.41750363668734
Serbia and Montenegro,2024,0.0,399.41750363668734
Serbia and Montenegro,2025,0.0,399.41750363668734
Seychelles,2019,14774.067647058822,1796.855486631308
Seychelles,2020,14986.735294117647,1809.881801161014
Seychelles,2021,15199.40294117647,1822.9081156907207
Seychelles,2022,15412.070588235294,1835.9344302204274
Seychelles,2023,15624.738235294117,1848.9607447501337
Seychelles,2024,15837.405882352941,1861.9870592798402
Seychelles,2025,16050.073529411764,1875.013373809547
Sierra Leone,2019,4101.695588235294,789.9414884671
Sierra Leone,2020,4159.691176470588,795.5659079073644
Sierra Leone,2021,4217.6867647058825,801.1903273476287
Sierra Leone,2022,4275.682352941176,806.8147467878928
Sierra Leone,2023,4333.67794117647,812.439166228157
Sierra Leone,2024,4391.673529411764,818.0635856684214
Sierra Leone,2025,4449.669117647059,823.6880051086856
Singapore,2019,32.44595588235294,80.75072389792724
Singapore,2020,31.46691176470588,79.55052086202159
Singapore,2021,30.48786764705882,78.35031782611593
Singapore,2022,29.508823529411764,77.15011479021027
Singapore,2023,28.529779411764704,75.94991175430461
Singapore,2024,27.550735294117644,74.74970871839896
Singapore,2025,26.571691176470587,73.54950568249332
Slovakia,2019,70.95256782842961,402.3543970457806
Slovakia,2020,71.9808659128996,405.2912904548739
Slovakia,2021,73.0091639973696,408.22818386396716
Slovakia,2022,74.03746208183959,411.16507727306055
Slovakia,2023,75.06576016630959,414.1019706821538
Slovakia,2024,76.09405825077958,417.0388640912471
Slovakia,2025,77.12235633524958,419.97575750034036
Slovenia,2019,7.398232706030244,402.3543970457806
Slovenia,2020,7.5054534698857545,405.2912904548739
Slovenia,2021,7.612674233741266,408.22818386396716
Slovenia,2022,7.719894997596776,411.16507727306043
Slovenia,2023,7.827115761452287,414.1019706821538
Slovenia,2024,7.934336525307797,417.0388640912471
Slovenia,2025,8.041557289163308,419.97575750034036
Solomon Islands,2019,6812.888235294118,1397.1761278473325
Solomon Islands,2020,6910.176470588236,1407.2237250000367
Solomon Islands,2021,7007.464705882353,1417.2713221527408
Solomon Islands,2022,7104.752941176471,1427.3189193054454
Solomon Islands,2023,7202.041176470589,1437.3665164581496
Solomon Islands,2024,7299.3294117647065,1447.414113610854
Solomon Islands,2025,7396.617647058824,1457.4617107635581
Somalia,2019,505.88235294117646,292.15927537842504
Somalia,2020,511.7647058823529,293.8678091525679
Somalia,2021,517.6470588235294,295.5763429267107
Somalia,2022,523.5294117647059,297.28487670085354
Somalia,2023,529.4117647058823,298.9934104749963
Somalia,2024,535.2941176470588,300.70194424913916
Somalia,2025,541.1764705882352,302.410478023282
South Africa,2019,177.4457780032247,182.39404018633576
South Africa,2020,178.56818058298157,182.97272133830865
South Africa,2021,179.69058316273845,183.5514024902815
South Africa,2022,180.81298574249533,184.13008364225433
South Africa,2023,181.9353883222522,184.70876479422725
South Africa,2024,183.0577909020091,185.28744594620008
South Africa,2025,184.18019348176597,185.86612709817294
Spain,2019,152.45407157458527,129.8395397150924
Spain,2020,153.21427551044883,130.16406773713797
Spain,2021,153.9744794463124,130.4885957591835
Spain,2022,154.73468338217594,130.81312378122908
Spain,2023,155.49488731803947,131.13765180327462
Spain,2024,156.25509125390303,131.46217982532016
Spain,2025,157.0152951897666,131.78670784736573
Sri Lanka,2019,2652.2925130586186,588.2546030884121
Sri Lanka,2020,2689.2822596246856,592.3854042471557
Sri Lanka,2021,2726.2720061907526,596.5162054058994
Sri Lanka,2022,2763.2617527568195,600.6470065646431
Sri Lanka,2023,2800.2514993228865,604.7778077233868
Sri Lanka,2024,2837.241245888953,608.9086088821304
Sri Lanka,2025,2874.23099245502,613.039410040874
St. Pierre and Miquelon,2019,131.86176470588236,1087.2105792519303
St. Pierre and Miquelon,2020,132.32352941176472,1089.117561353647
St. Pierre and Miquelon,2021,132.78529411764706,1091.0245434553638
St. Pierre and Miquelon,2022,133.24705882352941,1092.9315255570802
St. Pierre and Miquelon,2023,133.70882352941177,1094.838507658797
St. Pierre and Miquelon,2024,134.17058823529413,1096.7454897605135
St. Pierre and Miquelon,2025,134.63235294117646,1098.6524718622302
Sudan,2019,124.77499022158733,402.3543970457806
Sudan,2020,126.58332341320454,405.2912904548739
Sudan,2021,128.39165660482175,408.22818386396716
Sudan,2022,130.19998979643896,411.16507727306055
Sudan,2023,132.00832298805616,414.1019706821538
Sudan,2024,133.81665617967337,417.0388640912471
Sudan,2025,135.62498937129058,419.97575750034036
Suriname,2019,5971.341911764706,1249.6132404323353
Suriname,2020,6056.433823529412,1258.5806581328366
Suriname,2021,6141.525735294118,1267.5480758333374
Suriname,2022,6226.617647058823,1276.5154935338385
Suriname,2023,6311.70955882353,1285.4829112343396
Suriname,2024,6396.801470588235,1294.4503289348406
Suriname,2025,6481.893382352941,1303.4177466353415
Svalbard and Jan Mayen,2019,0.0,0.0
Svalbard and Jan Mayen,2020,0.0,0.0
Svalbard and Jan Mayen,2021,0.0,0.0
Svalbard and Jan Mayen,2022,0.0,0.0
Svalbard and Jan Mayen,2023,0.0,0.0
Svalbard and Jan Mayen,2024,0.0,0.0
Svalbard and Jan Mayen,2025,0.0,0.0
Swaziland,2019,334.8529411764706,402.3543970457806
Swaziland,2020,339.70588235294116,405.2912904548739
Swaziland,2021,344.55882352941177,408.22818386396716
Swaziland,2022,349.4117647058824,411.16507727306055
Swaziland,2023,354.2647058823529,414.10197068215376
Swaziland,2024,359.11764705882354,417.0388640912471
Swaziland,2025,363.97058823529414,419.97575750034036
Sweden,2019,133.43846153846152,125.53742447757195
Sweden,2020,133.9230769230769,125.76579956758053
Sweden,2021,134.4076923076923,125.9941746575891
Sweden,2022,134.89230769230767,126.22254974759767
Sweden,2023,135.37692307692308,126.45092483760628
Sweden,2024,135.86153846153846,126.67929992761485
Sweden,2025,136.34615384615384,126.90767501762342
Switzerland,2019,165.75294117647056,140.06500268105958
Switzerland,2020,166.70588235294116,140.46879188336467
Switzerland,2021,167.65882352941173,140.87258108566974
Switzerland,2022,168.61176470588234,141.27637028797486
Switzerland,2023,169.5647058823529,141.68015949027992
Switzerland,2024,170.5176470588235,142.083948692585
Switzerland,2025,171.4705882352941,142.48773789489007
Syrian Arab Republic,2019,756.6274509803922,315.00588284439334
Syrian Arab Republic,2020,766.1437908496732,316.99938298965844
Syrian Arab Republic,2021,775.6601307189542,318.99288313492355
Syrian Arab Republic,2022,785.1764705882352,320.98638328018865
Syrian Arab Republic,2023,794.6928104575163,322.9798834254538
Syrian Arab Republic,2024,804.2091503267974,324.9733835707189
Syrian Arab Republic,2025,813.7254901960785,326.96688371598407
Taiwan Province of China,2019,813.3110796519372,318.82611822122595
Taiwan Province of China,2020,823.6489213860233,320.86534728200144
Taiwan Province of China,2021,833.9867631201093,322.904576342777
Taiwan Province of China,2022,844.3246048541954,324.94380540355246
Taiwan Province of China,2023,854.6624465882815,326.983034464328
Taiwan Province of China,2024,865.0002883223675,329.0222635251035
Taiwan Province of China,2025,875.3381300564536,331.0614925858791
Tajikistan,2019,45.34036465264839,402.3543970457806
Tajikistan,2020,45.99747138674474,405.2912904548739
Tajikistan,2021,46.654578120841094,408.22818386396716
Tajikistan,2022,47.311684854937454,411.16507727306055
Tajikistan,2023,47.968791589033806,414.1019706821538
Tajikistan,2024,48.62589832313016,417.0388640912471
Tajikistan,2025,49.28300505722651,419.97575750034036
"Tanzania, United Rep. of",2019,1215.258255142548,402.10947123225446
"Tanzania, United Rep. of",2020,1231.4214182605558,404.8014388278216
"Tanzania, United Rep. of",2021,1247.5845813785638,407.4934064233887
"Tanzania, United Rep. of",2022,1263.7477444965718,410.1853740189559
"Tanzania, United Rep. of",2023,1279.9109076145796,412.877341614523
"Tanzania, United Rep. of",2024,1296.0740707325876,415.5693092100901
"Tanzania, United Rep. of",2025,1312.2372338505957,418.26127680565736
Thailand,2019,1434.4496047779098,415.4177361632127
Thailand,2020,1453.789454122517,418.23716029757384
Thailand,2021,1473.1293034671244,421.056584431935
Thailand,2022,1492.4691528117319,423.87600856629626
Thailand,2023,1511.8090021563394,426.69543270065753
Thailand,2024,1531.1488515009466,429.5148568350187
Thailand,2025,1550.488700845554,432.3342809693799
Timor-Leste,2019,143.50882958299462,402.3543970457806
Timor-Leste,2020,145.5886676928931,405.2912904548739
Timor-Leste,2021,147.66850580279157,408.22818386396716
Timor-Leste,2022,149.74834391269005,411.16507727306055
Timor-Leste,2023,151.82818202258852,414.1019706821538
Timor-Leste,2024,153.90802013248697,417.03886409124704
Timor-Leste,2025,155.98785824238544,419.97575750034036
Togo,2019,841.0735294117646,375.2766458814039
Togo,2020,851.813725490196,377.68811423794915
Togo,2021,862.5539215686274,380.0995825944944
Togo,2022,873.2941176470588,382.5110509510395
Togo,2023,884.0343137254902,384.92251930758476
Togo,2024,894.7745098039215,387.33398766413
Togo,2025,905.5147058823528,389.74545602067525
Tokelau,2019,75.08823529411765,402.3543970457806
Tokelau,2020,76.17647058823529,405.2912904548739
Tokelau,2021,77.26470588235294,408.22818386396716
Tokelau,2022,78.3529411764706,411.16507727306055
Tokelau,2023,79.44117647058823,414.10197068215376
Tokelau,2024,80.52941176470588,417.0388640912471
Tokelau,2025,81.61764705882354,419.97575750034036
Tonga,2019,638.8088235294117,311.787630604105
Tonga,2020,646.6176470588235,313.7050015822603
Tonga,2021,654.4264705882352,315.62237256041567
Tonga,2022,662.2352941176471,317.5397435385711
Tonga,2023,670.0441176470588,319.4571145167264
Tonga,2024,677.8529411764706,321.37448549488175
Tonga,2025,685.6617647058823,323.29185647303706
Trinidad and Tobago,2019,1335.708823529412,462.08845969039106
Trinidad and Tobago,2020,1353.6176470588236,465.20714563791535
Trinidad and Tobago,2021,1371.5264705882355,468.32583158543974
Trinidad and Tobago,2022,1389.4352941176473,471.444517532964
Trinidad and Tobago,2023,1407.344117647059,474.5632034804883
Trinidad and Tobago,2024,1425.2529411764708,477.6818894280126
Trinidad and Tobago,2025,1443.1617647058824,480.8005753755369
Tunisia,2019,1082.9120473931318,361.7079906782628
Tunisia,2020,1097.1571495292642,364.1027748290043
Tunisia,2021,1111.4022516653965,366.497558979746
Tunisia,2022,1125.6473538015289,368.8923431304875
Tunisia,2023,1139.8924559376612,371.2871272812291
Tunisia,2024,1154.1375580737936,373.68191143197066
Tunisia,2025,1168.382660209926,376.0766955827123
Turkey,2019,706.4208144796381,358.15475398551166
Turkey,2020,715.2095219358647,360.3966334108725
Turkey,2021,723.9982293920914,362.63851283623336
Turkey,2022,732.786936848318,364.8803922615942
Turkey,2023,741.5756443045447,367.12227168695506
Turkey,2024,750.3643517607712,369.3641511123159
Turkey,2025,759.1530592169979,371.60603053767676
Turkmenistan,2019,32.65695172890299,402.3543970457806
Turkmenistan,2020,33.13024088439433,405.2912904548739
Turkmenistan,2021,33.60353003988568,408.2281838639673
Turkmenistan,2022,34.07681919537703,411.16507727306043
Turkmenistan,2023,34.55010835086838,414.1019706821538
Turkmenistan,2024,35.02339750635972,417.0388640912471
Turkmenistan,2025,35.49668666185107,419.97575750034036
Turks and Caicos Is.,2019,308.64020950846094,263.10835624755805
Turks and Caicos Is.,2020,311.6639806607575,264.4035468821491
Turks and Caicos Is.,2021,314.687751813054,265.69873751674004
Turks and Caicos Is.,2022,317.7115229653505,266.99392815133103
Turks and Caicos Is.,2023,320.7352941176471,268.2891187859221
Turks and Caicos Is.,2024,323.7590652699436,269.5843094205131
Turks and Caicos Is.,2025,326.78283642224017,270.8795000551041
Tuvalu,2019,16140.16544117647,402.3543970457806
Tuvalu,2020,16374.08088235294,405.2912904548739
Tuvalu,2021,16607.996323529413,408.22818386396716
Tuvalu,2022,16841.91176470588,411.16507727306043
Tuvalu,2023,17075.827205882353,414.1019706821538
Tuvalu,2024,17309.742647058825,417.0388640912471
Tuvalu,2025,17543.658088235294,419.97575750034036
US Virgin Islands,2019,148.1985294117647,161.78571485076122
US Virgin Islands,2020,148.89705882352942,162.16790166938173
US Virgin Islands,2021,149.59558823529412,162.5500884880022
US Virgin Islands,2022,150.2941176470588,162.93227530662264
US Virgin Islands,2023,150.99264705882354,163.31446212524313
US Virgin Islands,2024,151.69117647058823,163.69664894386358
US Virgin Islands,2025,152.38970588235293,164.0788357624841
Uganda,2019,3672.380294117647,718.5441293365701
Uganda,2020,3724.1539215686275,723.6451443609218
Uganda,2021,3775.927549019608,728.7461593852732
Uganda,2022,3827.701176470588,733.8471744096248
Uganda,2023,3879.4748039215683,738.9481894339763
Uganda,2024,3931.248431372549,744.049204458328
Uganda,2025,3983.0220588235293,749.1502194826794
Ukraine,2019,7.257289445801209,402.3543970457806
Ukraine,2020,7.362467553711372,405.2912904548739
Ukraine,2021,7.4676456616215345,408.22818386396716
Ukraine,2022,7.572823769531697,411.16507727306043
Ukraine,2023,7.67800187744186,414.1019706821538
Ukraine,2024,7.783179985352022,417.0388640912471
Ukraine,2025,7.888358093262184,419.97575750034036
Un. Sov. Soc. Rep.,2019,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2020,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2021,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2022,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2023,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2024,0.0,61.05004582313484
Un. Sov. Soc. Rep.,2025,0.0,61.05004582313484
United Arab Emirates,2019,644.1360294117648,277.645700661447
United Arab Emirates,2020,652.0220588235294,279.3557491243095
United Arab Emirates,2021,659.9080882352941,281.06579758717197
United Arab Emirates,2022,667.7941176470588,282.77584605003443
United Arab Emirates,2023,675.6801470588235,284.485894512897
United Arab Emirates,2024,683.5661764705883,286.19594297575946
United Arab Emirates,2025,691.4522058823529,287.9059914386219
United Kingdom,2019,96.2992413410424,102.3672748967761
United Kingdom,2020,96.24560715757926,102.33877593558239
United Kingdom,2021,96.1919729741161,102.31027697438867
United Kingdom,2022,96.13833879065295,102.28177801319498
United Kingdom,2023,96.08470460718979,102.25327905200126
United Kingdom,2024,96.03107042372665,102.22478009080757
United Kingdom,2025,95.97743624026349,102.19628112961385
United States of America,2019,195.49568772376836,143.42878294044507
United States of America,2020,196.87968319802587,143.93828249479503
United States of America,2021,198.2636786722834,144.447782049145
United States of America,2022,199.64767414654088,144.95728160349492
United States of America,2023,201.0316696207984,145.4667811578449
United States of America,2024,202.4156650950559,145.97628071219484
United States of America,2025,203.79966056931343,146.4857802665448
Uruguay,2019,1943.1987394957985,636.4732169244277
